id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
7838,df,4.2,询问明日能否还款,呃就这两天就存进去啊,呃就这两天就存进去啊,6.1,同意明日还款,yes
7839,RESC,4.2,询问明日能否还款,明天晚上之前,明天晚上之前,6.1,同意明日还款,yes
7840,RESC,4.2,询问明日能否还款,明天能处理一点的话,明天能处理一点的话,6.1,同意明日还款,yes
7841,GHSC,4.2,询问明日能否还款,明天晚上八点今天晚上八点,明天晚上八点今天晚上八点,6.1,同意明日还款,yes
7842,GHSC,4.2,询问明日能否还款,啊明天晚上八点是吧,啊明天晚上八点是吧,6.1,同意明日还款,yes
7843,benrenshoucui,4.2,询问明日能否还款,恩照明天处理,恩照明天处理,6.1,同意明日还款,yes
7844,benrenshoucui,4.2,询问明日能否还款,啊我忘记了我不行我我忘记了然后我那吧我明天吧明天我把它还进去好吧,啊我忘记了我不行我忘记了然后我那吧我明天吧明天我把它还进去好吧,6.1,同意明日还款,yes
7845,RESC,4.2,询问明日能否还款,我看今天能不能这样接到钱吧关注过几天了那办公司,我看今天能不能这样接到钱吧关注过几天了那办公司,6.1,同意明日还款,yes
7846,benrenshoucui,4.2,询问明日能否还款,啊是的是的我再看看明天肯定有的,啊是的我再看看明天肯定有的,6.1,同意明日还款,yes
7847,df,4.2,询问明日能否还款,明天到,明天到,6.1,同意明日还款,yes
7848,df,4.2,询问明日能否还款,哦我知道明天就正常了,哦我知道明天就正常了,6.1,同意明日还款,yes
7849,benrenshoucui,4.2,询问明日能否还款,哦谢谢哦明天吧明天嗯嗯嗯,哦谢谢哦明天吧明天嗯,6.1,同意明日还款,yes
7850,df,4.2,询问明日能否还款,我后天能不能两天了我要回去,我后天能不能两天了我要回去,6.1,同意明日还款,yes
7851,RESC,4.2,询问明日能否还款,今天发不了明天明天我我我错误想换了五千行吗,今天发不了明天我错误想换了五千行吗,6.1,同意明日还款,yes
7852,df,4.2,询问明日能否还款,嗯今天不来新这两天吧,嗯今天不来新这两天吧,6.1,同意明日还款,yes
7853,df,4.2,询问明日能否还款,把这个礼拜天,把这个礼拜天,6.1,同意明日还款,yes
7854,RESC,4.2,询问明日能否还款,啊明天还,啊明天还,6.1,同意明日还款,yes
7855,benrenshoucui,4.2,询问明日能否还款,明天马上能处理好的,明天马上能处理好的,6.1,同意明日还款,yes
7856,df,4.2,询问明日能否还款,挺好的明天吧,挺好的明天吧,6.1,同意明日还款,yes
7857,RESC,4.2,询问明日能否还款,那估计你要的后天吧,那估计你要的后天吧,6.1,同意明日还款,yes
7858,df,4.2,询问明日能否还款,啊那我没存上但是我明天早上什么行吗,啊那我没存上但是我明天早上什么行吗,6.1,同意明日还款,yes
7859,df,4.2,询问明日能否还款,可不可以推迟几天啊,可不可以推迟几天啊,6.1,同意明日还款,yes
7860,df,4.2,询问明日能否还款,啊今天今天我看了今天处理不掉明天早上我处理掉啊,啊今天我看了今天处理不掉明天早上我处理掉啊,6.1,同意明日还款,yes
7861,benrenshoucui,4.2,询问明日能否还款,不要了哦想知道明天还了,不要了哦想知道明天还了,6.1,同意明日还款,yes
7862,GHSC,4.2,询问明日能否还款,金一星期星期一下午好不好,金一星期星期一下午好不好,6.1,同意明日还款,yes
7863,df,4.2,询问明日能否还款,你要不行吧现在都黑了明天明天哇,你要不行吧现在都黑了明天哇,6.1,同意明日还款,yes
7864,RESC,4.2,询问明日能否还款,哦我明天处理一下吧好吧,哦我明天处理一下吧好吧,6.1,同意明日还款,yes
7865,df,4.2,询问明日能否还款,接到明天上午啊,接到明天上午啊,6.1,同意明日还款,yes
7866,benrenshoucui,4.2,询问明日能否还款,好的明天没问题明天处理吧,好的明天没问题明天处理吧,6.1,同意明日还款,yes
7867,df,4.2,询问明日能否还款,都说两三天后才有啊,都说两三天后才有啊,6.1,同意明日还款,yes
7868,benrenshoucui,4.2,询问明日能否还款,都和出来能处理还款你你你明天是吧,都和出来能处理还款你明天是吧,6.1,同意明日还款,yes
7869,df,4.2,询问明日能否还款,明天明天明天可以,明天可以,6.1,同意明日还款,yes
7870,benrenshoucui,4.2,询问明日能否还款,可能要到明天我今天好忙啊,可能要到明天我今天好忙啊,6.1,同意明日还款,yes
7871,df,4.2,询问明日能否还款,嗯嗯今天处理不到要明天明天上午就可以了,嗯今天处理不到要明天上午就可以了,6.1,同意明日还款,yes
7872,df,4.2,询问明日能否还款,哦我看明天吧明天都明天吧嗯嗯,哦我看明天吧明天都明天吧嗯,6.1,同意明日还款,yes
7873,benrenshoucui,4.2,询问明日能否还款,呃今天明天应该可以,呃今天明天应该可以,6.1,同意明日还款,yes
7874,df,4.2,询问明日能否还款,嗯我明天明天去找我今天因为我这个还没没有下来在下有没有票下面都啥我们就是,嗯我明天去找我今天因为我这个还没没有下来在下有没有票下面都啥我们就是,6.1,同意明日还款,yes
7875,df,4.2,询问明日能否还款,啊今天应该不行反正这一两天帮我尽量三天之内嘛因为之前可能呃他们有有那么点业务但是我也尽量这一两天今天还进去吧,啊今天应该不行反正这一两天帮我尽量三天之内嘛因为之前可能呃他们有那么点业务但是我也尽量这一两天今天还进去吧,6.1,同意明日还款,yes
7876,benrenshoucui,4.2,询问明日能否还款,哦今天刚收到信息啊明天我还上就行了是吧,哦今天刚收到信息啊明天我还上就行了是吧,6.1,同意明日还款,yes
7877,benrenshoucui,4.2,询问明日能否还款,啊知道知道反正明天名额今天明天就能存了啊,啊知道反正明天名额今天明天就能存了啊,6.1,同意明日还款,yes
7878,benrenshoucui,4.2,询问明日能否还款,我我我明天早上停把这呃我明天,我明天早上停把这呃我明天,6.1,同意明日还款,yes
7879,RESC,4.2,询问明日能否还款,今天还不了明天,今天还不了明天,6.1,同意明日还款,yes
7880,df,4.2,询问明日能否还款,明天一定两天时间我吧,明天一定两天时间我吧,6.1,同意明日还款,yes
7881,df,4.2,询问明日能否还款,啊我明天最多明天就能处理好了今天有点事情要明天,啊我明天最多明天就能处理好了今天有点事情要明天,6.1,同意明日还款,yes
7882,df,4.2,询问明日能否还款,今天不能明天呢,今天不能明天呢,6.1,同意明日还款,yes
7883,benrenshoucui,4.2,询问明日能否还款,行好嘞没问题,行好嘞没问题,6.1,同意明日还款,yes
7884,benrenshoucui,4.2,询问明日能否还款,我明天可以吗,我明天可以吗,6.1,同意明日还款,yes
7885,benrenshoucui,4.2,询问明日能否还款,我知道明天还明天还,我知道明天还明天还,6.1,同意明日还款,yes
7886,df,4.2,询问明日能否还款,哦我知道我今天明天就会成立的好明天,哦我知道我今天明天就会成立的好明天,6.1,同意明日还款,yes
7887,benrenshoucui,4.2,询问明日能否还款,明天吧今天怎么,明天吧今天怎么,6.1,同意明日还款,yes
7888,df,4.2,询问明日能否还款,明天付款再在二十八号,明天付款再在二十八号,6.1,同意明日还款,yes
7889,df,4.2,询问明日能否还款,哦明天早晨,哦明天早晨,6.1,同意明日还款,yes
7890,benrenshoucui,4.2,询问明日能否还款,明天但是处理不了因为我现在,明天但是处理不了因为我现在,6.1,同意明日还款,yes
7891,df,4.2,询问明日能否还款,明天吧明天休息明天应该完了,明天吧明天休息明天应该完了,6.1,同意明日还款,yes
7892,benrenshoucui,4.2,询问明日能否还款,那那明天可以,那明天可以,6.1,同意明日还款,yes
7893,df,4.2,询问明日能否还款,今天处理不了今天明天了,今天处理不了今天明天了,6.1,同意明日还款,yes
7894,RESC,4.2,询问明日能否还款,就这个我想班上想办法处理,就这个我想班上想办法处理,6.1,同意明日还款,yes
7895,benrenshoucui,4.2,询问明日能否还款,哦明天应该是能处理,哦明天应该是能处理,6.1,同意明日还款,yes
7896,df,4.2,询问明日能否还款,就是这一两天我发工作马上就停进去,就是这一两天我发工作马上就停进去,6.1,同意明日还款,yes
7897,benrenshoucui,4.2,询问明日能否还款,明天明天明天后,明天后,6.1,同意明日还款,yes
7898,benrenshoucui,4.2,询问明日能否还款,哎呀明天吧明天吧哦行我,哎呀明天吧明天吧哦行我,6.1,同意明日还款,yes
7899,benrenshoucui,4.2,询问明日能否还款,啊是的是的这个明天才会到账明天我还,啊是的这个明天才会到账明天我还,6.1,同意明日还款,yes
7900,RESC,4.2,询问明日能否还款,你就这两天,你就这两天,6.1,同意明日还款,yes
7901,RESC,4.2,询问明日能否还款,哦哦好几件尽量谢谢啊这几天就可以还,哦好几件尽量谢谢啊这几天就可以还,6.1,同意明日还款,yes
7902,RESC,4.2,询问明日能否还款,明天处理啊,明天处理啊,6.1,同意明日还款,yes
7903,df,4.2,询问明日能否还款,啊你到明天那个那个还上,啊你到明天那个还上,6.1,同意明日还款,yes
7904,df,4.2,询问明日能否还款,再见我明天处理行不行今天我在外面,再见我明天处理行不行今天我在外面,6.1,同意明日还款,yes
7905,benrenshoucui,4.2,询问明日能否还款,我知道明天因为我今天,我知道明天因为我今天,6.1,同意明日还款,yes
7906,df,4.2,询问明日能否还款,今天可能不行应该要明天这样子,今天可能不行应该要明天这样子,6.1,同意明日还款,yes
7907,GHSC,4.2,询问明日能否还款,后天后天后天八点钟前后天,后天八点钟前后天,6.1,同意明日还款,yes
7908,benrenshoucui,4.2,询问明日能否还款,哦我在明天,哦我在明天,6.1,同意明日还款,yes
7909,benrenshoucui,4.2,询问明日能否还款,我明天可以啊,我明天可以啊,6.1,同意明日还款,yes
7910,df,4.2,询问明日能否还款,我明天明天下午可不可以明天下午给你打进去因为今天今天今天发工资也都明天去查到,我明天下午可不可以明天下午给你打进去因为今天发工资也都明天去查到,6.1,同意明日还款,yes
7911,benrenshoucui,4.2,询问明日能否还款,啊嗯明天明天可以嗯,啊嗯明天可以嗯,6.1,同意明日还款,yes
7912,df,4.2,询问明日能否还款,诶明天可以明天可以,诶明天可以明天可以,6.1,同意明日还款,yes
7913,RESC,4.2,询问明日能否还款,就今天明天晚上还一点点手机是不是啊,就今天明天晚上还一点点手机是不是啊,6.1,同意明日还款,yes
7914,benrenshoucui,4.2,询问明日能否还款,知道我我我明天还进去了啊好吧,知道我明天还进去了啊好吧,6.1,同意明日还款,yes
7915,benrenshoucui,4.2,询问明日能否还款,你明天下午明天下午,你明天下午明天下午,6.1,同意明日还款,yes
7916,df,4.2,询问明日能否还款,啊知道知道明天就那个了,啊知道明天就那个了,6.1,同意明日还款,yes
7917,df,4.2,询问明日能否还款,啊今天不行的话就最高明天啊旧金山明天,啊今天不行的话就最高明天啊旧金山明天,6.1,同意明日还款,yes
7918,benrenshoucui,4.2,询问明日能否还款,嗯明天明天明天打过来分区呢,嗯明天打过来分区呢,6.1,同意明日还款,yes
7919,benrenshoucui,4.2,询问明日能否还款,你以后天吧,你以后天吧,6.1,同意明日还款,yes
7920,RESC,4.2,询问明日能否还款,我给你那个你打电话了我就知道了明天划了我你提醒我了呀,我给你那个你打电话了我就知道了明天划了我你提醒我了呀,6.1,同意明日还款,yes
7921,benrenshoucui,4.2,询问明日能否还款,您明天上午,您明天上午,6.1,同意明日还款,yes
7922,df,4.2,询问明日能否还款,啊我今天我跟你们哪一块我的我的刚才已经打过电话了就是我的微信上面的账户给我送过来要明天十二点钟那以后他就结婚了到时候我只在方面还回来,啊我今天我跟你们哪一块我的我的刚才已经打过电话了就是我的微信上面的账户给我送过来要明天十二点钟那以后他就结婚了到时候我只在方面还回来,6.1,同意明日还款,yes
7923,df,4.2,询问明日能否还款,啊今天可能错了不了看明天吧,啊今天可能错了不了看明天吧,6.1,同意明日还款,yes
7924,df,4.2,询问明日能否还款,行行明天能处理你那啥你靠前几天嘛是吧,行明天能处理你那啥你靠前几天嘛是吧,6.1,同意明日还款,yes
7925,benrenshoucui,4.2,询问明日能否还款,明天办,明天办,6.1,同意明日还款,yes
7926,benrenshoucui,4.2,询问明日能否还款,嗯嗯明天早上八,嗯明天早上八,6.1,同意明日还款,yes
7927,benrenshoucui,4.2,询问明日能否还款,明天吧今天可能不行,明天吧今天可能不行,6.1,同意明日还款,yes
7928,df,4.2,询问明日能否还款,哦哦我知道我要明天去啊,哦我知道我要明天去啊,6.1,同意明日还款,yes
7929,df,4.2,询问明日能否还款,嗯我知道知道报名明天吧明天我就给他钱打到船上了啊,嗯我知道知道报名明天吧明天我就给他钱打到船上了啊,6.1,同意明日还款,yes
7930,benrenshoucui,4.2,询问明日能否还款,哦明天我好的,哦明天我好的,6.1,同意明日还款,yes
7931,benrenshoucui,4.2,询问明日能否还款,那对到明天了,那对到明天了,6.1,同意明日还款,yes
7932,benrenshoucui,4.2,询问明日能否还款,好的明天处理可以吗,好的明天处理可以吗,6.1,同意明日还款,yes
7933,benrenshoucui,4.2,询问明日能否还款,嗯可以明天可以,嗯可以明天可以,6.1,同意明日还款,yes
